LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,deficit_pc,Flag Codes,in_comparators,balance_pc,def_03ya,def_05ya,min_05y_all,min_03y_all
FRA,GGNLEND,TOT,PC_GDP,A,2009,7.174779051,NA,FALSE,-7.174779051,5.775078518000001,5.0232585279999995,2.443685608,2.636296205
FRA,GGNLEND,TOT,PC_GDP,A,2010,6.886721673,NA,FALSE,-6.886721673,6.405420535,5.4921961538,2.443685608,3.26373483
FRA,GGNLEND,TOT,PC_GDP,A,2011,5.154760881,NA,FALSE,-5.154760881,5.674155629333334,5.6562680923999995,2.636296205,5.154760881
FRA,GGNLEND,TOT,PC_GDP,A,2012,4.980984334,NA,FALSE,-4.980984334,4.739946579333334,5.0022441514,3.26373483,4.980984334
FRA,GGNLEND,TOT,PC_GDP,A,2013,4.084094523,NA,FALSE,-4.084094523,4.323246067666667,4.3499347508,4.084094523,4.084094523
FRA,GGNLEND,TOT,PC_GDP,A,2014,3.904659346,NA,FALSE,-3.904659346,3.871309513,4.0464338542,3.904659346,3.904659346
FRA,GGNLEND,TOT,PC_GDP,A,2015,3.62517467,NA,FALSE,-3.62517467,3.7223634713333333,3.6419204059999997,3.62517467,3.62517467
FRA,GGNLEND,TOT,PC_GDP,A,2016,3.637256398,NA,FALSE,-3.637256398,3.4069493869999996,3.2833070999999996,3.62517467,3.62517467
FRA,GGNLEND,TOT,PC_GDP,A,2017,2.958417093,NA,FALSE,-2.958417093,2.962233828,3.1043025856,2.958417093,2.958417093
FRA,GGNLEND,TOT,PC_GDP,A,2018,2.291027993,E,FALSE,-2.291027993,2.7530272866666667,NA,2.291027993,2.291027993
FRA,GGNLEND,TOT,PC_GDP,A,2019,3.009636774,E,FALSE,-3.009636774,NA,NA,2.291027993,2.291027993
DEU,GGNLEND,TOT,PC_GDP,A,1996,3.570402523,NA,FALSE,-3.570402523,NA,NA,NA,NA
DEU,GGNLEND,TOT,PC_GDP,A,1997,2.942100298,NA,FALSE,-2.942100298,3.026465175,NA,NA,NA
DEU,GGNLEND,TOT,PC_GDP,A,1998,2.566892704,NA,FALSE,-2.566892704,2.409404462666666,2.4766560774,NA,2.566892704
DEU,GGNLEND,TOT,PC_GDP,A,1999,1.719220386,NA,FALSE,-1.719220386,1.956925855333333,2.3676645469999995,NA,1.719220386
DEU,GGNLEND,TOT,PC_GDP,A,2000,1.584664476,NA,FALSE,-1.584664476,2.109776577666666,2.5542431226,1.584664476,1.584664476
DEU,GGNLEND,TOT,PC_GDP,A,2001,3.025444871,NA,FALSE,-3.025444871,2.828367507666666,2.7817047994,1.584664476,1.584664476
DEU,GGNLEND,TOT,PC_GDP,A,2002,3.874993176,NA,FALSE,-3.874993176,3.5348797116666666,3.1046923966,1.584664476,1.584664476
DEU,GGNLEND,TOT,PC_GDP,A,2003,3.704201088,NA,FALSE,-3.704201088,3.6377842119999997,3.4516468243999996,1.584664476,3.025444871
DEU,GGNLEND,TOT,PC_GDP,A,2004,3.334158372,NA,FALSE,-3.334158372,3.4525986916666667,3.1771882693999998,1.584664476,3.334158372
DEU,GGNLEND,TOT,PC_GDP,A,2005,3.319436615,NA,FALSE,-3.319436615,2.7689156943333333,2.3500122421999996,3.025444871,3.319436615
DEU,GGNLEND,TOT,PC_GDP,A,2006,1.653152096,NA,FALSE,-1.653152096,1.570567250333333,1.6324432723999998,1.653152096,1.653152096
DEU,GGNLEND,TOT,PC_GDP,A,2007,-0.26088696,NA,FALSE,0.26088696,0.5028737916666662,1.5957138577999999,-0.26088696,-0.26088696
DEU,GGNLEND,TOT,PC_GDP,A,2008,0.116356239,NA,FALSE,-0.116356239,1.0019935259999997,1.8075557502,-0.26088696,-0.26088696
DEU,GGNLEND,TOT,PC_GDP,A,2009,3.150511299,NA,FALSE,-3.150511299,2.548504538333333,1.65320505,-0.26088696,-0.26088696
DEU,GGNLEND,TOT,PC_GDP,A,2010,4.378646077,NA,FALSE,-4.378646077,2.8035186569999997,1.7035174431999998,-0.26088696,0.116356239
DEU,GGNLEND,TOT,PC_GDP,A,2011,0.881398595,NA,FALSE,-0.881398595,1.7502398926666662,1.672250037,-0.26088696,0.881398595
DEU,GGNLEND,TOT,PC_GDP,A,2012,-0.009324994,NA,FALSE,0.009324994,0.2773642696666663,0.9262372346,-0.009324994,-0.009324994
DEU,GGNLEND,TOT,PC_GDP,A,2013,-0.039980792,NA,FALSE,0.039980792,-0.20961949966666701,-0.1416021660000001,-0.039980792,-0.039980792
DEU,GGNLEND,TOT,PC_GDP,A,2014,-0.579552713,NA,FALSE,0.579552713,-0.5266948103333337,-0.5499521684000002,-0.579552713,-0.579552713
DEU,GGNLEND,TOT,PC_GDP,A,2015,-0.960550926,NA,FALSE,0.960550926,-0.9001516853333337,-0.8204669650000002,-0.960550926,-0.960550926
DEU,GGNLEND,TOT,PC_GDP,A,2016,-1.160351417,NA,FALSE,1.160351417,-1.1609337733333336,-1.1797978018000002,-1.160351417,-1.160351417
DEU,GGNLEND,TOT,PC_GDP,A,2017,-1.361898977,NA,FALSE,1.361898977,-1.4529617900000005,-1.3681449534000003,-1.361898977,-1.361898977
DEU,GGNLEND,TOT,PC_GDP,A,2018,-1.836634976,NA,FALSE,1.836634976,-1.5732741413333338,NA,-1.836634976,-1.836634976
DEU,GGNLEND,TOT,PC_GDP,A,2019,-1.521288471,NA,FALSE,1.521288471,NA,NA,-1.836634976,-1.836634976
GRC,GGNLEND,TOT,PC_GDP,A,1996,8.15826266,NA,FALSE,-8.15826266,NA,NA,NA,NA
GRC,GGNLEND,TOT,PC_GDP,A,1997,6.056026225,NA,FALSE,-6.056026225,6.827574151333334,NA,NA,NA
GRC,GGNLEND,TOT,PC_GDP,A,1998,6.268433569,NA,FALSE,-6.268433569,6.039307482000001,6.0678544612,NA,6.056026225
GRC,GGNLEND,TOT,PC_GDP,A,1999,5.793462652,NA,FALSE,-5.793462652,5.374994473666667,5.529413078199999,NA,5.793462652
GRC,GGNLEND,TOT,PC_GDP,A,2000,4.0630872,NA,FALSE,-4.0630872,5.107535199,5.5230229514,4.0630872,4.0630872
GRC,GGNLEND,TOT,PC_GDP,A,2001,5.466055745,NA,FALSE,-5.466055745,5.184406178666667,5.835420928,4.0630872,4.0630872
GRC,GGNLEND,TOT,PC_GDP,A,2002,6.024075591,NA,FALSE,-6.024075591,6.440184929333334,6.4423043518,4.0630872,4.0630872
GRC,GGNLEND,TOT,PC_GDP,A,2003,7.830423452,NA,FALSE,-7.830423452,7.560792938,6.867275442799999,4.0630872,5.466055745
GRC,GGNLEND,TOT,PC_GDP,A,2004,8.827879771,NA,FALSE,-8.827879771,7.615415292666666,6.9632598097999985,4.0630872,6.024075591
GRC,GGNLEND,TOT,PC_GDP,A,2005,6.187942655,NA,FALSE,-6.187942655,6.987266668666667,7.099859618399999,5.466055745,6.187942655
GRC,GGNLEND,TOT,PC_GDP,A,2006,5.94597758,NA,FALSE,-5.94597758,6.2803316229999995,7.568979715999999,5.94597758,5.94597758
GRC,GGNLEND,TOT,PC_GDP,A,2007,6.707074634,NA,FALSE,-6.707074634,7.609692051333333,8.8329466918,5.94597758,5.94597758
GRC,GGNLEND,TOT,PC_GDP,A,2008,10.17602394,NA,FALSE,-10.17602394,10.676937741333333,9.8538397588,5.94597758,5.94597758
GRC,GGNLEND,TOT,PC_GDP,A,2009,15.14771465,NA,FALSE,-15.14771465,12.205382193333334,10.758017538799999,5.94597758,6.707074634
GRC,GGNLEND,TOT,PC_GDP,A,2010,11.29240799,B,FALSE,-11.29240799,12.302329706666667,11.2161796108,5.94597758,10.17602394
GRC,GGNLEND,TOT,PC_GDP,A,2011,10.46686648,NA,FALSE,-10.46686648,10.252386488,11.827168950799999,6.707074634,10.46686648
GRC,GGNLEND,TOT,PC_GDP,A,2012,8.997884994,NA,FALSE,-8.997884994,10.898574038000001,9.5145158206,8.997884994,8.997884994
GRC,GGNLEND,TOT,PC_GDP,A,2013,13.23097064,NA,FALSE,-13.23097064,8.604434877666668,8.386235437,8.997884994,8.997884994
GRC,GGNLEND,TOT,PC_GDP,A,2014,3.584448999,NA,FALSE,-3.584448999,7.488808570333334,6.1841595874,3.584448999,3.584448999
GRC,GGNLEND,TOT,PC_GDP,A,2015,5.651006072,NA,FALSE,-5.651006072,2.897314101000001,4.2390577474,3.584448999,3.584448999
GRC,GGNLEND,TOT,PC_GDP,A,2016,-0.543512768,NA,FALSE,0.543512768,1.459956366000001,1.3886653714,-0.543512768,-0.543512768
GRC,GGNLEND,TOT,PC_GDP,A,2017,-0.727624206,NA,FALSE,0.727624206,-0.7640427379999991,0.3667816587999999,-0.727624206,-0.727624206
GRC,GGNLEND,TOT,PC_GDP,A,2018,-1.02099124,E,FALSE,1.02099124,-1.0911950033333324,NA,-1.02099124,-1.02099124
GRC,GGNLEND,TOT,PC_GDP,A,2019,-1.524969564,E,FALSE,1.524969564,NA,NA,-1.524969564,-1.524969564
HUN,GGNLEND,TOT,PC_GDP,A,1996,4.376420274,NA,FALSE,-4.376420274,NA,NA,NA,NA
HUN,GGNLEND,TOT,PC_GDP,A,1997,5.550687754,NA,FALSE,-5.550687754,5.783813762333334,NA,NA,NA
HUN,GGNLEND,TOT,PC_GDP,A,1998,7.424333259,NA,FALSE,-7.424333259,6.083882973666667,5.1338912610000005,NA,4.376420274
HUN,GGNLEND,TOT,PC_GDP,A,1999,5.276627908,NA,FALSE,-5.276627908,5.247449425666667,5.0584877156,NA,5.276627908
HUN,GGNLEND,TOT,PC_GDP,A,2000,3.04138711,NA,FALSE,-3.04138711,4.105805855,5.7078929028,3.04138711,3.04138711
HUN,GGNLEND,TOT,PC_GDP,A,2001,3.999402547,NA,FALSE,-3.999402547,5.279501115666666,5.659355897999999,3.04138711,3.04138711
HUN,GGNLEND,TOT,PC_GDP,A,2002,8.79771369,NA,FALSE,-8.79771369,6.659588157333334,5.924189574800001,3.04138711,3.04138711
HUN,GGNLEND,TOT,PC_GDP,A,2003,7.181648235,NA,FALSE,-7.181648235,7.526719405666667,6.8748499692,3.04138711,3.999402547
HUN,GGNLEND,TOT,PC_GDP,A,2004,6.600796292,NA,FALSE,-6.600796292,7.192377869666667,7.9291406064,3.04138711,6.600796292
HUN,GGNLEND,TOT,PC_GDP,A,2005,7.794689082,NA,FALSE,-7.794689082,7.888780369,7.187801996,3.999402547,6.600796292
HUN,GGNLEND,TOT,PC_GDP,A,2006,9.270855733,NA,FALSE,-9.270855733,7.385521817666667,6.5088939436,6.600796292,6.600796292
HUN,GGNLEND,TOT,PC_GDP,A,2007,5.091020638,NA,FALSE,-5.091020638,6.049661447999999,6.140933211999999,5.091020638,5.091020638
HUN,GGNLEND,TOT,PC_GDP,A,2008,3.787107973,NA,FALSE,-3.787107973,4.546373748333333,5.4691150952,3.787107973,3.787107973
HUN,GGNLEND,TOT,PC_GDP,A,2009,4.760992634,NA,FALSE,-4.760992634,4.3278997016666665,4.658564774,3.787107973,3.787107973
HUN,GGNLEND,TOT,PC_GDP,A,2010,4.435598498,NA,FALSE,-4.435598498,4.804898419666666,4.1064591092,3.787107973,3.787107973
HUN,GGNLEND,TOT,PC_GDP,A,2011,5.218104127,NA,FALSE,-5.218104127,3.9947316463333333,3.8695799741999997,3.787107973,4.435598498
HUN,GGNLEND,TOT,PC_GDP,A,2012,2.330492314,NA,FALSE,-2.330492314,3.383769579666667,3.4734093146,2.330492314,2.330492314
HUN,GGNLEND,TOT,PC_GDP,A,2013,2.602712298,NA,FALSE,-2.602712298,2.5711146493333334,2.9874092146,2.330492314,2.330492314
HUN,GGNLEND,TOT,PC_GDP,A,2014,2.780139336,NA,FALSE,-2.780139336,2.4628165440000003,2.3035470816,2.330492314,2.330492314
HUN,GGNLEND,TOT,PC_GDP,A,2015,2.005597998,NA,FALSE,-2.005597998,2.1948435986666666,2.3237113748,2.005597998,2.005597998
HUN,GGNLEND,TOT,PC_GDP,A,2016,1.798793462,NA,FALSE,-1.798793462,2.078568413333333,2.226402395,1.798793462,1.798793462
HUN,GGNLEND,TOT,PC_GDP,A,2017,2.43131378,NA,FALSE,-2.43131378,2.1154248803333333,2.0850094329999997,1.798793462,1.798793462
HUN,GGNLEND,TOT,PC_GDP,A,2018,2.116167399,NA,FALSE,-2.116167399,2.206885235,NA,1.798793462,1.798793462
HUN,GGNLEND,TOT,PC_GDP,A,2019,2.073174526,E,FALSE,-2.073174526,NA,NA,1.798793462,2.073174526
ISL,GGNLEND,TOT,PC_GDP,A,1998,0.45762267,NA,FALSE,-0.45762267,NA,NA,NA,NA
ISL,GGNLEND,TOT,PC_GDP,A,1999,-1.395526145,NA,FALSE,1.395526145,-0.8163581446666667,NA,NA,NA
ISL,GGNLEND,TOT,PC_GDP,A,2000,-1.511170959,NA,FALSE,1.511170959,-0.9096239709999999,0.00142935059999999,NA,-1.511170959
ISL,GGNLEND,TOT,PC_GDP,A,2001,0.177825191,NA,FALSE,-0.177825191,0.3150167426666668,0.36550684499999997,NA,-1.511170959
ISL,GGNLEND,TOT,PC_GDP,A,2002,2.278395996,NA,FALSE,-2.278395996,1.5780771096666666,0.5412613123999999,-1.511170959,-1.511170959
ISL,GGNLEND,TOT,PC_GDP,A,2003,2.278010142,NA,FALSE,-2.278010142,1.3465507766666667,-0.21300622819999995,-1.511170959,0.177825191
ISL,GGNLEND,TOT,PC_GDP,A,2004,-0.516753808,NA,FALSE,0.516753808,-1.173750776,-1.5951916289999999,-1.511170959,-0.516753808
ISL,GGNLEND,TOT,PC_GDP,A,2005,-5.282508662,NA,FALSE,5.282508662,-4.177454761000001,-3.2314956012000002,-5.282508662,-5.282508662
ISL,GGNLEND,TOT,PC_GDP,A,2006,-6.733101813,NA,FALSE,6.733101813,-5.972911446666667,-1.3318656215999998,-6.733101813,-6.733101813
ISL,GGNLEND,TOT,PC_GDP,A,2007,-5.903123865,NA,FALSE,5.903123865,-0.2866885460000009,0.4203769808000003,-6.733101813,-6.733101813
ISL,GGNLEND,TOT,PC_GDP,A,2008,11.77616004,NA,FALSE,-11.77616004,4.705831792999999,2.7473587868000005,-6.733101813,-6.733101813
ISL,GGNLEND,TOT,PC_GDP,A,2009,8.244459204,NA,FALSE,-8.244459204,8.791006537333333,5.3488483396,-6.733101813,-5.903123865
ISL,GGNLEND,TOT,PC_GDP,A,2010,6.352400368,NA,FALSE,-6.352400368,6.957068507666665,7.0060537446,-6.733101813,6.352400368
ISL,GGNLEND,TOT,PC_GDP,A,2011,6.274345951,NA,FALSE,-6.274345951,5.003216492999998,4.852730963400001,-5.903123865,6.274345951
ISL,GGNLEND,TOT,PC_GDP,A,2012,2.38290316,NA,FALSE,-2.38290316,3.2222650816666647,3.0944251946000003,2.38290316,2.38290316
ISL,GGNLEND,TOT,PC_GDP,A,2013,1.009546134,NA,FALSE,-1.009546134,0.948459884666665,1.8628543908000004,1.009546134,1.009546134
ISL,GGNLEND,TOT,PC_GDP,A,2014,-0.54706964,NA,FALSE,0.54706964,0.21900761433333157,-1.9631494533999998,-0.54706964,-0.54706964
ISL,GGNLEND,TOT,PC_GDP,A,2015,0.194546349,NA,FALSE,-0.194546349,-4.4027321870000025,-2.6336556013999997,-0.54706964,-0.54706964
ISL,GGNLEND,TOT,PC_GDP,A,2016,-12.85567327,NA,FALSE,12.85567327,-4.543584833666669,-3.0200205392,-12.85567327,-12.85567327
ISL,GGNLEND,TOT,PC_GDP,A,2017,-0.96962758,NA,FALSE,0.96962758,-4.915859801666669,-2.6038040557999995,-12.85567327,-12.85567327
ISL,GGNLEND,TOT,PC_GDP,A,2018,-0.922278555,NA,FALSE,0.922278555,-0.11929778600000172,NA,-12.85567327,-12.85567327
ISL,GGNLEND,TOT,PC_GDP,A,2019,1.534012777,NA,FALSE,-1.534012777,NA,NA,-12.85567327,-0.96962758
IRL,GGNLEND,TOT,PC_GDP,A,1996,0.197714579,NA,TRUE,-0.197714579,NA,NA,NA,NA
IRL,GGNLEND,TOT,PC_GDP,A,1997,-1.373771594,NA,TRUE,1.373771594,-1.0830006620000001,NA,NA,NA
IRL,GGNLEND,TOT,PC_GDP,A,1998,-2.072944971,NA,TRUE,2.072944971,-2.329465681333333,-2.330081487,NA,-2.072944971
IRL,GGNLEND,TOT,PC_GDP,A,1999,-3.541680479,NA,TRUE,3.541680479,-3.49145014,-2.5616992564,NA,-3.541680479
IRL,GGNLEND,TOT,PC_GDP,A,2000,-4.85972497,NA,TRUE,4.85972497,-3.120593239,-2.1831144316,-4.85972497,-4.85972497
IRL,GGNLEND,TOT,PC_GDP,A,2001,-0.960374268,NA,TRUE,0.960374268,-1.7669822360000003,-1.8378064647999999,-4.85972497,-4.85972497
IRL,GGNLEND,TOT,PC_GDP,A,2002,0.51915253,NA,TRUE,-0.51915253,-0.2625422916666667,-1.3892644098,-4.85972497,-4.85972497
IRL,GGNLEND,TOT,PC_GDP,A,2003,-0.346405137,NA,TRUE,0.346405137,-0.3754076036666667,-0.7315780324,-4.85972497,-0.960374268
IRL,GGNLEND,TOT,PC_GDP,A,2004,-1.298970204,NA,TRUE,1.298970204,-1.072222808,-1.0946123572,-4.85972497,-1.298970204
IRL,GGNLEND,TOT,PC_GDP,A,2005,-1.571293083,NA,TRUE,1.571293083,-1.881936393,-1.2520155966,-1.571293083,-1.571293083
IRL,GGNLEND,TOT,PC_GDP,A,2006,-2.775545892,NA,TRUE,2.775545892,-1.538234214,0.2208364564,-2.775545892,-2.775545892
IRL,GGNLEND,TOT,PC_GDP,A,2007,-0.267863667,NA,TRUE,0.267863667,1.3248151896666664,3.2508290812,-2.775545892,-2.775545892
IRL,GGNLEND,TOT,PC_GDP,A,2008,7.017855128,NA,TRUE,-7.017855128,6.866994793666667,9.9780131418,-2.775545892,-2.775545892
IRL,GGNLEND,TOT,PC_GDP,A,2009,13.85099292,NA,TRUE,-13.85099292,17.644491755999997,13.094747984200001,-2.775545892,-0.267863667
IRL,GGNLEND,TOT,PC_GDP,A,2010,32.06462722,NA,TRUE,-32.06462722,19.57458282,14.7696541724,-2.775545892,7.017855128
IRL,GGNLEND,TOT,PC_GDP,A,2011,12.80812832,NA,TRUE,-12.80812832,17.659807604666664,14.605085710999997,-0.267863667,12.80812832
IRL,GGNLEND,TOT,PC_GDP,A,2012,8.106667274,NA,TRUE,-8.106667274,9.036602805,12.5617651904,7.017855128,8.106667274
IRL,GGNLEND,TOT,PC_GDP,A,2013,6.195012821,NA,TRUE,-6.195012821,5.978690137333333,6.5426136302,6.195012821,6.195012821
IRL,GGNLEND,TOT,PC_GDP,A,2014,3.634390317,NA,TRUE,-3.634390317,3.9327575189999995,4.114318751800001,3.634390317,3.634390317
IRL,GGNLEND,TOT,PC_GDP,A,2015,1.968869419,NA,TRUE,-1.968869419,2.089971221333333,2.5566793428000003,1.968869419,1.968869419
IRL,GGNLEND,TOT,PC_GDP,A,2016,0.666653928,NA,TRUE,-0.666653928,0.9846645253333328,1.2944158758000002,0.666653928,0.666653928
IRL,GGNLEND,TOT,PC_GDP,A,2017,0.318470229,NA,TRUE,-0.318470229,0.28960654766666605,0.4636416062000002,0.318470229,0.318470229
IRL,GGNLEND,TOT,PC_GDP,A,2018,-0.116304514,NA,TRUE,0.116304514,-0.10577177200000058,NA,-0.116304514,-0.116304514
IRL,GGNLEND,TOT,PC_GDP,A,2019,-0.519481031,NA,TRUE,0.519481031,NA,NA,-0.519481031,-0.519481031
ITA,GGNLEND,TOT,PC_GDP,A,1996,6.614667349,NA,FALSE,-6.614667349,NA,NA,NA,NA
ITA,GGNLEND,TOT,PC_GDP,A,1997,2.981625151,NA,FALSE,-2.981625151,4.194851381,NA,NA,NA
ITA,GGNLEND,TOT,PC_GDP,A,1998,2.988261643,NA,FALSE,-2.988261643,2.5808941703333335,3.356136704,NA,2.981625151
ITA,GGNLEND,TOT,PC_GDP,A,1999,1.772795717,NA,FALSE,-1.772795717,2.3947970066666664,2.6712651307999997,NA,1.772795717
ITA,GGNLEND,TOT,PC_GDP,A,2000,2.42333366,NA,FALSE,-2.42333366,2.4621462866666666,2.6488004174,1.772795717,1.772795717
ITA,GGNLEND,TOT,PC_GDP,A,2001,3.190309483,NA,FALSE,-3.190309483,2.8276482423333333,2.6946731308,1.772795717,1.772795717
ITA,GGNLEND,TOT,PC_GDP,A,2002,2.869301584,NA,FALSE,-2.869301584,3.0924120923333334,3.0358839937999997,1.772795717,2.42333366
ITA,GGNLEND,TOT,PC_GDP,A,2003,3.21762521,NA,FALSE,-3.21762521,3.1885922753333333,3.3677217994000004,1.772795717,2.869301584
ITA,GGNLEND,TOT,PC_GDP,A,2004,3.478850032,NA,FALSE,-3.478850032,3.59299931,3.4529738383999997,2.42333366,2.869301584
ITA,GGNLEND,TOT,PC_GDP,A,2005,4.082522688,NA,FALSE,-4.082522688,3.7259807993333336,3.1471648788,2.869301584,3.21762521
ITA,GGNLEND,TOT,PC_GDP,A,2006,3.616569678,NA,FALSE,-3.616569678,3.013116384,3.0164201432,2.869301584,3.478850032
ITA,GGNLEND,TOT,PC_GDP,A,2007,1.340256786,NA,FALSE,-1.340256786,2.5069093319999998,3.3448593346,1.340256786,1.340256786
ITA,GGNLEND,TOT,PC_GDP,A,2008,2.563901532,NA,FALSE,-2.563901532,3.0084014356666664,3.3763020866,1.340256786,1.340256786
ITA,GGNLEND,TOT,PC_GDP,A,2009,5.121045989,NA,FALSE,-5.121045989,3.9748946563333334,3.3715906267999998,1.340256786,1.340256786
ITA,GGNLEND,TOT,PC_GDP,A,2010,4.239736448,NA,FALSE,-4.239736448,4.317931605333333,3.6926209792,1.340256786,2.563901532
ITA,GGNLEND,TOT,PC_GDP,A,2011,3.593012379,NA,FALSE,-3.593012379,3.5927191250000003,3.7506912434,1.340256786,3.593012379
ITA,GGNLEND,TOT,PC_GDP,A,2012,2.945408548,NA,FALSE,-2.945408548,3.1308912600000003,3.3173611724000005,2.563901532,2.945408548
ITA,GGNLEND,TOT,PC_GDP,A,2013,2.854252853,NA,FALSE,-2.854252853,2.918019011666667,2.9798542416,2.854252853,2.854252853
ITA,GGNLEND,TOT,PC_GDP,A,2014,2.954395634,NA,FALSE,-2.954395634,2.7869500936666665,2.7420315430000004,2.854252853,2.854252853
ITA,GGNLEND,TOT,PC_GDP,A,2015,2.552201794,NA,FALSE,-2.552201794,2.6368321046666665,2.6405252742000003,2.552201794,2.552201794
ITA,GGNLEND,TOT,PC_GDP,A,2016,2.403898886,NA,FALSE,-2.403898886,2.4646592946666668,2.5099292828,2.403898886,2.403898886
ITA,GGNLEND,TOT,PC_GDP,A,2017,2.437877204,NA,FALSE,-2.437877204,2.3476829953333334,2.2389936048,2.403898886,2.403898886
ITA,GGNLEND,TOT,PC_GDP,A,2018,2.201272896,NA,FALSE,-2.201272896,2.079622448,NA,2.201272896,2.201272896
ITA,GGNLEND,TOT,PC_GDP,A,2019,1.599717244,NA,FALSE,-1.599717244,NA,NA,1.599717244,1.599717244
JPN,GGNLEND,TOT,PC_GDP,A,2005,4.410027382,NA,FALSE,-4.410027382,NA,NA,NA,NA
JPN,GGNLEND,TOT,PC_GDP,A,2006,2.970792004,NA,FALSE,-2.970792004,3.3790509636666664,NA,NA,NA
JPN,GGNLEND,TOT,PC_GDP,A,2007,2.756333505,NA,FALSE,-2.756333505,3.2821839686666663,4.8066050194,NA,2.756333505
JPN,GGNLEND,TOT,PC_GDP,A,2008,4.119426397,NA,FALSE,-4.119426397,5.5507352370000005,5.7538048314,NA,2.756333505
JPN,GGNLEND,TOT,PC_GDP,A,2009,9.776445809,NA,FALSE,-9.776445809,7.680632882666667,6.977258458,2.756333505,2.756333505
JPN,GGNLEND,TOT,PC_GDP,A,2010,9.146026442,NA,FALSE,-9.146026442,9.336844129333333,8.0864949278,2.756333505,4.119426397
JPN,GGNLEND,TOT,PC_GDP,A,2011,9.088060137,NA,FALSE,-9.088060137,8.845534144333334,8.7909746964,2.756333505,9.088060137
JPN,GGNLEND,TOT,PC_GDP,A,2012,8.302515854,NA,FALSE,-8.302515854,8.344133743666665,7.912287672,4.119426397,8.302515854
JPN,GGNLEND,TOT,PC_GDP,A,2013,7.64182524,NA,FALSE,-7.64182524,7.109117260333332,6.7942774115999995,7.64182524,7.64182524
JPN,GGNLEND,TOT,PC_GDP,A,2014,5.383010687,NA,FALSE,-5.383010687,5.526937022333333,5.6686957418,5.383010687,5.383010687
JPN,GGNLEND,TOT,PC_GDP,A,2015,3.55597514,NA,FALSE,-3.55597514,4.133045871666666,4.5892797862,3.55597514,3.55597514
JPN,GGNLEND,TOT,PC_GDP,A,2016,3.460151788,NA,FALSE,-3.460151788,3.3071876679999996,3.5172743851999995,3.460151788,3.460151788
JPN,GGNLEND,TOT,PC_GDP,A,2017,2.905436076,NA,FALSE,-2.905436076,2.8824620329999995,NA,2.905436076,2.905436076
JPN,GGNLEND,TOT,PC_GDP,A,2018,2.281798235,NA,FALSE,-2.281798235,NA,NA,2.281798235,2.281798235
KOR,GGNLEND,TOT,PC_GDP,A,1996,-3.034567116,NA,FALSE,3.034567116,NA,NA,NA,NA
KOR,GGNLEND,TOT,PC_GDP,A,1997,-2.311117786,NA,FALSE,2.311117786,-1.8658277963333332,NA,NA,NA
KOR,GGNLEND,TOT,PC_GDP,A,1998,-0.251798487,NA,FALSE,0.251798487,-1.3218545506666668,-2.233346187,NA,-3.034567116
KOR,GGNLEND,TOT,PC_GDP,A,1999,-1.402647379,NA,FALSE,1.402647379,-1.9403486776666667,-2.2078636202000004,NA,-2.311117786
KOR,GGNLEND,TOT,PC_GDP,A,2000,-4.166600167,NA,FALSE,4.166600167,-2.825467276,-2.3678909882,-4.166600167,-4.166600167
KOR,GGNLEND,TOT,PC_GDP,A,2001,-2.907154282,NA,FALSE,2.907154282,-3.395003025,-1.8909264052,-4.166600167,-4.166600167
KOR,GGNLEND,TOT,PC_GDP,A,2002,-3.111254626,NA,FALSE,3.111254626,-1.2951281599999998,-1.5948031506000002,-4.166600167,-4.166600167
KOR,GGNLEND,TOT,PC_GDP,A,2003,2.133024428,NA,FALSE,-2.133024428,-0.3000871013333331,-1.0318477262,-4.166600167,-3.111254626
KOR,GGNLEND,TOT,PC_GDP,A,2004,0.077968894,NA,FALSE,-0.077968894,0.28639009233333357,-0.8442269426,-4.166600167,-3.111254626
KOR,GGNLEND,TOT,PC_GDP,A,2005,-1.351823045,NA,FALSE,1.351823045,-1.0809681716666664,-1.0134392644,-3.111254626,-1.351823045
KOR,GGNLEND,TOT,PC_GDP,A,2006,-1.969050364,NA,FALSE,1.969050364,-2.4260632146666663,-1.8663004025999999,-3.111254626,-1.969050364
KOR,GGNLEND,TOT,PC_GDP,A,2007,-3.957316235,NA,FALSE,3.957316235,-2.6858826206666664,-1.6266516484,-3.957316235,-3.957316235
KOR,GGNLEND,TOT,PC_GDP,A,2008,-2.131281263,NA,FALSE,2.131281263,-1.6041282776666665,-1.5328816426,-3.957316235,-3.957316235
KOR,GGNLEND,TOT,PC_GDP,A,2009,1.276212665,NA,FALSE,-1.276212665,-0.5793472046666662,-1.3357384890000001,-3.957316235,-3.957316235
KOR,GGNLEND,TOT,PC_GDP,A,2010,-0.882973016,NA,FALSE,0.882973016,-0.19669831566666626,-0.74786227,-3.957316235,-2.131281263
KOR,GGNLEND,TOT,PC_GDP,A,2011,-0.983334596,NA,FALSE,0.983334596,-0.9614142506666662,-0.5782885184000002,-3.957316235,-0.983334596
KOR,GGNLEND,TOT,PC_GDP,A,2012,-1.01793514,NA,FALSE,1.01793514,-1.094894080333333,-1.0759950560000002,-2.131281263,-1.01793514
KOR,GGNLEND,TOT,PC_GDP,A,2013,-1.283412505,NA,FALSE,1.283412505,-1.1712225559999998,-1.1354831934000003,-1.283412505,-1.283412505
